cliente,entrega,devolución,masa_tortilla,masa_tamal,repartidor,fecha
arroyo,6.0,0.0,0.0,0.0,leo,2025-07-15
paraiso,6.5,4.0,0.0,0.0,,2023-04-05
gordillo,7.0,0.0,0.0,0.0,cesar,2022-04-08
arroyo,9.0,0.0,0.0,0.0,arturo,2022-07-16
lalo,11.5,0.0,0.0,0.0,,2022-09-15
tito,3.5,2.5,0.0,0.0,,2022-05-04
roberto,20.0,0.0,0.0,0.0,edgar,2022-07-26
mercadito,8.0,0.0,0.0,0.0,,2024-09-20
roja_2,3.5,0.0,0.0,0.0,diana,2020-07-25
amparo,3.5,1.0,0.0,0.0,,2021-07-01
clinica_central,9.5,0.0,0.0,0.0,,2025-11-17
paraiso,3.5,0.0,0.0,0.0,,2021-07-14
juarez_norte,6.5,3.5,0.0,0.0,arturo,2023-09-14
escalera,4.5,0.0,0.0,0.0,german,2024-11-18
concha,9.0,3.0,0.0,0.0,arturo,2023-10-07
roja_2,2.5,1.0,0.0,0.0,,2020-09-04
estrella,9.5,0.0,0.0,0.0,leo,2021-12-23
lalo,8.5,1.5,0.0,0.0,,2022-10-28
chayo,9.5,2.5,0.0,0.0,,2022-10-08
tito,3.5,3.0,0.0,0.0,edgar,2023-11-08
remedios,15.5,0.0,0.0,0.0,,2021-07-07
pastora,5.5,0.0,0.0,0.0,,2021-11-23
estrella,9.0,0.0,0.0,0.0,cesar,2026-01-06
estrella,6.5,2.0,0.0,0.0,,2022-05-07
estrella,8.0,0.0,0.0,0.0,arturo,2023-06-29
cactus,8.0,0.0,0.0,0.0,,2024-08-17
bibi,1.0,3.0,0.0,0.0,,2022-08-06
villa_real,6.5,0.0,0.0,0.0,edgar,2023-09-14
xavier,8.0,0.5,0.0,0.0,,2024-06-01
amparo,4.0,0.0,0.0,0.0,,2020-12-22
fausto,3.5,4.0,0.0,0.0,,2021-06-30
tito,8.5,1.0,0.0,0.0,hilda,2022-01-26
roberto,20.5,0.0,0.0,0.0,,2023-06-05
ciruela,6.5,0.0,0.0,0.0,arturo,2025-04-21
chakas,2.5,0.0,0.0,0.0,cesar,2020-10-08
patricia,4.5,2.0,0.0,0.0,leo,2024-11-08
chakas,2.0,2.0,0.0,0.0,flor,2023-04-27
xavier,6.0,0.0,0.0,0.0,berta,2025-12-04
estrella,10.0,0.0,0.0,0.0,edgar,2022-09-10
colinas,7.0,8.5,0.0,0.0,arturo,2022-08-03
amparo,4.0,0.0,0.0,0.0,berta,2021-06-10
arroyo,9.5,0.0,0.0,0.0,arturo,2022-05-25
concha,10.5,0.0,0.0,0.0,arturo,2026-02-03
arroyo,11.0,0.0,0.0,0.0,edgar,2023-05-01
san_uriel_s,2.0,0.0,0.0,0.0,,2023-12-16
colinas,6.5,0.0,0.0,0.0,flor,2025-10-08
patricia,5.5,0.0,0.0,0.0,flor,2022-01-31
gordillo,25.0,0.0,0.0,0.0,hilda,2023-08-11
ancla,5.0,0.5,0.0,0.0,arturo,2022-11-26
mercadito,13.0,8.0,0.0,0.0,hilda,2026-02-17
lalo,14.0,0.0,0.0,0.0,arturo,2024-06-27
france,2.5,1.5,0.0,0.0,cesar,2025-03-18
chayo,7.5,0.0,0.0,0.0,arturo,2022-06-08
lalo,22.5,3.0,0.0,0.0,,2024-04-29
marta,6.5,0.0,0.0,0.0,arturo,2024-07-04
marta,11.0,0.0,0.0,0.0,,2022-03-17
cactus,8.5,0.0,0.0,0.0,,2025-04-12
ancla,5.0,0.0,0.0,0.0,arturo,2025-11-29
ancla,8.0,1.5,0.0,0.0,diana,2021-01-22
ancla,6.5,0.0,0.0,0.0,,2022-12-17
xavier,5.5,0.0,0.0,0.0,,2022-01-21
gordillo,17.0,0.0,0.0,0.0,cesar,2023-03-30
san_uriel_s,4.5,0.0,0.0,0.0,cesar,2023-06-03
tito,10.5,3.0,0.0,0.0,flor,2021-04-29
ciruela,5.5,0.0,0.0,0.0,diana,2025-08-13
concha,7.0,0.0,0.0,0.0,cesar,2025-11-01
mercadito,11.0,0.0,0.0,0.0,hilda,2025-10-24
socorro,4.0,0.0,0.0,0.0,flor,2021-02-18
arroyo,11.5,0.5,0.0,0.0,diana,2021-09-14
villa_real,6.5,0.5,0.0,0.0,flor,2020-11-21
patricia,4.0,0.5,0.0,0.0,arturo,2022-11-23
san_uriel_s,2.5,0.5,0.0,0.0,edgar,2025-01-11
bibi,4.0,0.5,0.0,0.0,,2024-12-12
arroyo,6.0,0.0,0.0,0.0,,2020-11-17
patricia,5.5,0.0,0.0,0.0,hilda,2023-07-01
remedios,12.0,0.0,0.0,0.0,,2021-07-12
mercadito,9.0,0.0,0.0,0.0,julia,2021-09-11
marta,9.0,0.0,0.0,0.0,,2024-04-30
remedios,19.5,0.5,0.0,0.0,diana,2023-09-20
arroyo,4.5,0.5,0.0,0.0,berta,2021-01-20
tito,3.5,0.0,0.0,0.0,hilda,2021-12-11
patricia,3.5,0.0,0.0,0.0,,2025-08-20
roberto,14.0,0.0,0.0,0.0,diana,2024-10-29
cactus,13.5,0.0,0.0,0.0,,2020-07-15
bibi,3.0,0.5,0.0,0.0,ivan,2022-03-17
mercadito,7.5,0.5,0.0,0.0,diana,2022-05-26
concha,8.5,0.0,0.0,0.0,arturo,2026-01-10
remedios,16.5,0.0,0.0,0.0,berta,2020-09-21
chakas,3.0,0.5,0.0,0.0,berta,2021-08-27
paraiso,2.5,0.0,0.0,0.0,,2025-09-25
xavier,11.5,0.0,0.0,0.0,diana,2021-10-14
chayo,6.5,0.0,0.0,0.0,julia,2022-07-20
concha,6.5,0.0,0.0,0.0,,2021-01-04
roberto,17.5,0.0,0.0,0.0,arturo,2022-01-04
ancla,5.5,0.0,0.0,0.0,,2022-01-11
amparo,4.0,0.0,0.0,0.0,edgar,2025-08-19
villa_real,6.0,0.0,0.0,0.0,berta,2021-01-11
tito,7.5,1.5,0.0,0.0,cesar,2022-12-31
france,2.5,1.5,0.0,0.0,,2025-10-22
chakas,3.0,0.0,0.0,0.0,,2024-08-02
colinas,4.0,0.0,0.0,0.0,,2025-02-26
xavier,8.5,0.0,0.0,0.0,,2023-02-28
marta,3.5,5.0,0.0,0.0,arturo,2025-10-30
tito,6.0,0.0,0.0,0.0,berta,2024-10-02
amparo,6.0,0.0,0.0,0.0,,2026-01-16
dona_mary,8.5,0.5,0.0,0.0,arturo,2020-10-23
paraiso,0.5,0.0,0.0,0.0,,2024-12-26
amparo,4.5,1.0,0.0,0.0,,2022-09-14
concha,8.5,0.0,0.0,0.0,,2025-03-25
ancla,10.0,0.0,0.0,0.0,flor,2021-07-31
pastora,6.0,3.5,0.0,0.0,berta,2024-09-27
marta,2.5,0.0,0.0,0.0,diana,2025-04-19
amparo,4.0,0.0,0.0,0.0,diana,2024-08-06
concha,3.0,0.0,0.0,0.0,hilda,2025-03-19
arroyo,4.5,0.0,0.0,0.0,,2025-06-13
estrella,6.5,0.0,0.0,0.0,,2021-06-01
estrella,8.5,0.0,0.0,0.0,berta,2024-11-12
estrella,16.0,0.0,0.0,0.0,cesar,2025-01-09
leonor,5.5,0.5,0.0,0.0,julia,2024-05-17
leonor,4.0,0.0,0.0,0.0,diana,2020-07-14
arroyo,8.0,0.0,0.0,0.0,berta,2024-06-17
dona_mary,8.0,0.5,0.0,0.0,edgar,2024-04-12
ciruela,5.5,8.0,0.0,0.0,,2025-12-13
remedios,14.0,3.0,0.0,0.0,berta,2025-12-02
ciruela,6.0,0.0,0.0,0.0,arturo,2024-09-07
ancla,3.5,0.0,0.0,0.0,cesar,2021-03-22
marta,11.5,0.0,0.0,0.0,,2024-04-03
cactus,4.0,0.0,0.0,0.0,diana,2025-06-23
lalo,17.5,0.0,0.0,0.0,berta,2024-01-01
chakas,2.5,0.0,0.0,0.0,diana,2021-09-03
chayo,7.5,0.0,0.0,0.0,,2021-03-31
roja_2,1.0,0.0,0.0,0.0,cesar,2020-07-07
juarez_norte,8.0,0.0,0.0,0.0,german,2021-06-03
arroyo,5.5,0.5,0.0,0.0,german,2021-07-07
amparo,4.5,0.5,0.0,0.0,edgar,2022-01-19
pastora,4.5,0.0,0.0,0.0,cesar,2021-05-08
colinas,6.0,3.0,0.0,0.0,berta,2026-01-13
roja_2,2.0,0.0,0.0,0.0,berta,2023-10-10
estrella,9.5,0.0,0.0,0.0,,2025-07-03
colinas,4.5,1.0,0.0,0.0,flor,2024-04-04
patricia,2.5,0.0,0.0,0.0,german,2024-05-17
paraiso,3.0,1.5,0.0,0.0,,2023-12-04
chayo,11.5,0.0,0.0,0.0,german,
estrella,17.5,0.0,0.0,0.0,arturo,2022-04-16
leonor,4.5,0.0,0.0,0.0,arturo,2021-03-06
socorro,5.5,1.5,0.0,0.0,edgar,2024-01-19
colinas,5.5,0.0,0.0,0.0,berta,2021-03-02
marta,6.5,0.0,0.0,0.0,hilda,2021-02-18
chayo,10.5,4.5,0.0,0.0,,2023-01-26
roberto,7.5,0.0,0.0,0.0,julia,2022-10-06
clinica_central,16.5,0.0,0.0,0.0,,2022-12-06
amparo,5.0,4.0,0.0,0.0,,2024-07-27
bibi,7.5,0.0,0.0,0.0,arturo,2025-04-04
cactus,2.0,0.0,0.0,0.0,arturo,2025-07-24
dona_mary,8.5,0.0,0.0,0.0,berta,2024-03-11
roberto,16.5,0.0,0.0,0.0,cesar,2025-02-01
concha,4.5,0.0,0.0,0.0,julia,2020-12-05
dona_mary,6.0,0.0,0.0,0.0,edgar,2024-11-12
concha,13.0,1.0,0.0,0.0,cesar,2021-07-29
lalo,9.5,0.0,0.0,0.0,,2021-10-08
colinas,7.0,0.0,0.0,1.5,berta,2021-09-10
tito,6.0,0.0,0.0,0.0,diana,2023-06-26
mercadito,8.5,5.0,0.0,0.0,,2025-11-29
patricia,3.5,2.5,0.0,0.0,arturo,2021-01-05
estrella,13.5,0.0,0.0,0.0,diana,2023-01-07
remedios,13.5,0.0,0.0,0.0,berta,2021-08-17
marta,10.5,0.0,0.0,0.0,cesar,2025-05-22
ancla,4.0,0.5,0.0,0.0,,2025-04-23
marta,5.5,0.0,0.0,0.0,diana,2022-07-19
lalo,14.0,3.5,0.0,0.0,cesar,2024-08-06
roberto,8.0,0.0,0.0,0.0,,2023-05-06
socorro,5.5,0.0,0.0,0.0,diana,2024-08-16
cactus,8.5,1.0,0.0,0.0,flor,2020-11-18
roja_2,2.5,0.0,0.0,0.0,diana,2022-08-19
roja_2,2.0,0.0,0.0,0.0,diana,2024-10-01
escalera,9.5,2.0,0.0,0.0,arturo,2025-03-11
marta,2.5,0.0,0.0,0.0,,2021-05-04
colinas,9.5,1.0,0.0,0.0,arturo,2025-10-30
chakas,3.0,0.0,0.0,0.0,hilda,2025-01-23
lalo,24.0,0.0,0.0,0.0,,2025-01-17
paraiso,1.5,0.0,0.0,0.0,arturo,2025-01-21
leonor,3.5,0.0,0.0,0.0,berta,2023-07-12
clinica_central,0.5,0.0,0.0,0.0,,2021-03-29
mercadito,10.0,0.0,0.0,0.0,diana,2022-01-04
arroyo,2.5,0.0,0.0,0.0,arturo,2021-06-07
lalo,18.0,1.5,0.0,0.0,hilda,2021-06-04
concha,7.5,0.0,0.0,0.0,,2024-03-21
amparo,3.0,1.0,0.0,0.0,flor,2025-12-04
clinica_central,2.0,0.0,0.0,0.0,,2023-04-24
amparo,3.5,0.0,0.0,0.0,,2024-04-18
socorro,4.5,0.0,0.0,0.0,,2024-01-03
lalo,7.0,0.0,0.0,0.0,,2023-02-27
marta,4.0,0.0,0.0,0.0,berta,2020-08-06
amparo,5.0,3.5,0.0,0.0,berta,2020-09-14
ciruela,3.5,0.0,0.0,0.0,cesar,2024-08-14
mercadito,7.5,0.0,0.0,0.0,berta,2021-04-02
mercadito,7.5,1.5,0.0,0.0,hilda,2020-10-06
mercadito,9.5,0.0,0.0,0.0,arturo,2022-07-19
leonor,8.0,0.0,0.0,0.0,cesar,2025-08-04
roja_2,2.0,0.0,0.0,0.0,flor,2020-11-21
san_uriel_s,2.0,1.0,0.0,0.0,arturo,2020-10-27
estrella,11.0,0.5,0.0,0.0,,2021-12-15
patricia,3.0,0.5,0.0,0.0,berta,2023-03-18
france,1.5,3.0,0.0,0.0,cesar,2023-08-16
roberto,20.5,0.0,0.0,0.0,diana,2024-01-02
colinas,6.0,0.0,0.0,0.0,cesar,2021-08-16
lalo,20.0,0.0,0.0,0.0,edgar,2025-03-05
arroyo,9.0,0.0,0.0,0.0,,2022-10-10
arroyo,6.5,0.0,0.0,0.0,,2022-03-18
remedios,17.0,0.0,0.0,0.0,berta,2024-07-22
colinas,6.5,0.0,0.0,0.0,arturo,2021-09-09
ciruela,6.0,4.5,0.0,0.0,,2024-06-07
cactus,4.0,4.0,0.0,0.0,,2021-09-24
roja_2,2.0,0.5,0.0,0.0,,2022-12-14
patricia,5.5,0.0,0.0,0.0,,2024-12-31
clinica_central,12.5,2.0,0.0,0.0,arturo,2024-07-24
socorro,5.0,2.0,0.0,0.0,berta,2022-09-02
tito,5.0,0.0,0.0,0.0,edgar,2022-05-12
chayo,6.5,0.0,0.0,0.0,,2023-04-22
cactus,3.5,2.0,0.0,0.0,cesar,2024-02-19
escalera,9.0,0.0,0.0,0.0,arturo,2025-09-23
chayo,7.0,3.5,0.0,0.0,arturo,2025-01-07
hacienda,0.5,0.0,0.0,0.0,edgar,2022-06-03
socorro,3.5,0.0,0.0,0.0,arturo,2023-08-21
tito,7.0,11.0,0.0,0.0,,2022-01-26
ancla,15.5,0.0,0.0,0.0,hilda,2022-08-06
cactus,5.0,0.0,0.0,0.0,flor,2021-02-03
norma_l,1.5,0.0,0.0,0.0,german,2024-09-23
escalera,3.5,0.0,0.0,0.0,arturo,2021-12-27
roberto,20.0,2.0,0.0,0.0,berta,2023-09-05
mercadito,13.0,0.0,0.0,0.0,cesar,2024-06-29
estrella,8.0,0.0,0.0,0.0,arturo,2021-07-05
ciruela,5.0,4.5,0.0,0.0,flor,2022-04-12
arroyo,5.0,0.0,0.0,0.0,edgar,2021-11-18
tequileria,6.5,0.0,0.0,0.0,,2025-06-13
ancla,9.0,0.0,0.0,0.0,hilda,2022-06-10
lalo,28.0,0.0,0.0,0.0,,2022-02-04
patricia,3.5,0.0,0.0,0.0,arturo,2020-12-18
mercadito,10.5,3.0,0.0,0.0,,2023-12-19
estrella,8.0,5.5,0.0,0.0,cesar,2024-10-04
lalo,11.0,0.0,0.0,0.0,edgar,2025-01-25
concha,7.5,1.0,0.0,0.0,edgar,2021-09-28
roja_2,3.5,2.0,0.0,0.0,diana,2020-09-09
xavier,8.0,0.0,0.0,0.0,,2021-11-11
ciruela,6.0,0.5,0.0,0.0,,2022-12-16
marta,5.0,3.0,0.0,0.0,berta,2021-04-20
patricia,3.0,0.0,0.0,0.0,arturo,2024-04-05
ancla,3.0,0.0,0.0,0.0,edgar,2023-05-26
marta,16.0,1.0,0.0,0.0,,2023-12-23
ancla,13.0,3.5,0.0,0.0,arturo,2024-12-28
ancla,9.0,0.0,0.0,0.0,arturo,2023-08-03
lalo,11.5,0.5,0.0,0.0,arturo,2023-05-25
lalo,7.0,0.0,0.0,0.0,,2025-07-02
france,3.0,0.0,0.0,0.0,hilda,2022-02-18
gordillo,7.5,4.0,0.0,0.0,flor,2022-05-18
estrella,13.5,3.5,0.0,0.0,diana,2025-06-25
ciruela,5.5,0.0,0.0,0.0,flor,2024-04-13
gordillo,2.5,0.0,0.0,0.0,german,2021-12-22
pastora,5.5,0.5,0.0,0.0,,2024-10-16
concha,8.5,0.0,0.0,0.0,,2023-05-23
gordillo,8.5,0.0,0.0,0.0,german,2024-03-05
colinas,8.0,1.0,0.0,0.0,berta,2024-06-12
juarez_norte,6.5,1.0,0.0,0.0,,2025-12-17
marta,2.5,0.0,0.0,0.0,flor,2022-08-27
concha,6.5,0.0,0.0,0.0,german,2022-03-17
marta,4.0,0.5,0.0,0.0,german,2022-07-06
materno_inf,19.0,0.0,0.0,0.0,arturo,2020-09-17
estrella,8.0,0.0,0.0,0.0,arturo,2023-02-17
mercadito,7.5,0.0,0.0,0.0,,2022-09-21
estrella,13.0,0.5,0.0,0.0,,2022-02-26
ciruela,6.0,0.5,0.0,0.0,berta,2024-01-04
escalera,2.5,1.5,0.0,0.0,,2023-07-25
bibi,1.5,0.0,0.0,0.0,berta,2022-04-16
colinas,3.5,0.0,0.0,0.0,edgar,2023-06-22
cactus,7.0,0.0,0.0,0.0,cesar,2024-01-19
estrella,16.5,1.0,0.0,0.0,arturo,2025-12-02
cactus,6.5,1.5,0.0,0.0,hilda,2024-05-18
concha,9.0,0.0,0.0,0.0,,2022-07-29
tito,3.5,0.0,0.0,0.0,,2023-08-18
clinica_central,2.0,0.0,0.0,0.0,hilda,2025-01-03
marta,13.0,0.5,0.0,0.0,,2022-11-22
juarez_norte,8.5,0.0,0.0,0.0,,2022-07-23
estrella,11.5,1.5,0.0,0.0,,2025-10-11
marta,12.0,0.0,0.0,0.0,arturo,2025-05-31
leonor,3.5,0.0,0.0,0.0,,2021-08-18
colinas,5.5,0.0,0.0,0.0,diana,2023-05-15
leonor,6.5,0.0,0.0,0.0,flor,2021-06-09
ciruela,5.0,0.0,0.0,0.0,,2021-01-20
amparo,4.5,4.5,0.0,0.0,,2025-06-13
estrella,6.5,0.0,0.0,0.0,berta,2023-06-14
materno_inf,5.5,0.0,0.0,0.0,ivan,2024-06-03
cactus,6.0,3.5,0.0,0.0,,2021-03-11
marta,7.0,0.0,0.0,0.0,julia,2022-11-26
remedios,13.0,3.0,0.0,0.0,leo,2025-04-08
leonor,4.0,0.0,0.0,0.0,diana,2023-04-07
lalo,8.5,2.5,0.0,0.0,arturo,2024-09-30
herreria,5.5,0.0,0.0,0.0,flor,2020-09-15
paraiso,6.0,0.0,0.0,0.0,diana,2024-12-20
cactus,5.0,1.5,0.0,0.0,arturo,2026-02-26
herreria,9.5,2.5,0.0,0.0,,2022-06-04
escalera,7.5,0.5,0.0,0.0,,2025-08-23
ciruela,6.0,0.0,0.0,0.0,flor,2020-08-25
cactus,8.0,0.0,0.0,0.0,diana,2023-04-06
escalera,4.5,0.0,0.0,0.0,,2022-04-30
paraiso,7.5,0.0,0.0,0.0,cesar,2022-11-29
hacienda,1.0,0.0,0.0,0.0,edgar,2025-12-24
dona_mary,7.0,1.0,0.0,0.0,arturo,2022-05-30
ciruela,6.0,4.5,0.0,0.0,berta,2026-01-19
chakas,2.5,6.0,0.0,0.0,cesar,2025-05-30
tito,8.0,1.0,0.0,0.0,arturo,2024-12-03
chakas,1.0,2.0,0.0,0.0,diana,2021-10-21
socorro,4.5,0.0,0.0,0.0,cesar,2025-11-28
lalo,20.0,0.0,0.0,0.0,,2024-09-30
concha,9.0,0.0,0.0,0.0,,2023-07-08
ancla,5.5,2.5,0.0,0.0,cesar,2022-08-04
concha,7.5,0.0,0.0,0.0,diana,2026-01-05
materno_inf,5.0,3.5,0.0,0.0,diana,2025-12-13
chayo,7.0,0.0,0.0,0.0,berta,2021-03-04
mariela,13.0,0.0,0.0,0.0,edgar,2022-03-04
roberto,14.5,0.0,0.0,0.0,,2022-01-17
estrella,14.0,0.0,0.0,0.0,,2022-11-19
arroyo,11.0,0.0,0.0,0.0,edgar,2023-04-05
chayo,4.0,0.0,0.0,0.0,arturo,2021-04-13
estrella,11.0,4.5,0.0,0.0,cesar,2024-04-29
amparo,3.5,0.0,0.0,0.0,berta,2022-07-30
patricia,10.0,0.0,0.0,0.0,,2021-03-09
concha,10.5,9.0,0.0,0.0,ivan,2023-02-02
leonor,5.5,0.0,0.0,0.0,ivan,2025-04-26
cactus,8.0,0.0,0.0,0.0,berta,2023-01-23
chayo,7.0,0.0,0.0,0.0,edgar,2021-01-01
socorro,6.5,0.5,0.0,0.0,diana,2022-06-11
hacienda,1.5,2.0,0.0,0.0,flor,2022-11-04
ancla,3.0,0.0,0.0,0.0,diana,2025-08-23
amparo,4.0,0.0,0.0,0.0,cesar,2024-11-29
cactus,8.5,7.5,0.0,0.0,edgar,2025-04-23
france,1.5,1.0,0.0,0.0,,2021-12-13
chakas,2.0,3.5,0.0,0.0,arturo,2021-04-01
remedios,14.0,0.0,0.0,0.0,,2022-12-27
pastora,5.5,0.0,0.0,0.0,,2024-06-21
lalo,6.5,0.0,0.0,0.0,edgar,2022-01-21
estrella,10.0,4.0,0.0,0.0,edgar,2020-10-05
pastora,5.0,0.0,0.0,0.0,,2022-11-12
chayo,8.5,6.0,0.0,0.0,,2025-06-19
marta,11.0,0.0,0.0,0.0,berta,2024-02-12
ancla,2.5,0.0,0.0,0.0,,2022-07-29
lalo,6.0,0.0,0.0,0.0,,2023-05-12
roja_2,4.0,0.0,0.0,0.0,arturo,2025-01-15
clinica_central,7.5,0.0,0.0,0.0,arturo,2024-05-14
roberto,27.5,0.0,0.0,0.0,german,2022-09-01
chayo,3.5,0.0,0.0,0.0,,2022-01-31
paraiso,2.5,0.0,0.0,0.0,diana,2024-10-23
chayo,6.5,0.0,0.0,0.0,hilda,2024-12-12
remedios,8.5,0.0,0.0,0.0,berta,2020-09-07
arroyo,13.5,0.0,0.0,0.0,,2025-06-18
mercadito,5.0,0.0,0.0,0.0,,2021-01-18
chakas,2.5,0.0,0.0,0.0,arturo,2022-02-15
escalera,12.5,1.0,0.0,0.0,german,2020-09-07
paraiso,4.5,2.0,0.0,0.0,,2024-04-08
pastora,5.0,0.0,0.0,0.0,,2021-09-28
marta,9.5,0.0,0.0,0.0,edgar,2020-10-01
arroyo,4.5,1.0,0.0,0.0,,2024-02-06
marta,7.0,3.5,0.0,0.0,,2022-11-02
socorro,7.0,0.0,0.0,0.0,german,2021-07-03
mariela,15.5,2.0,0.0,0.0,,2022-08-15
dona_mary,8.5,0.5,0.0,0.0,diana,2021-09-11
juarez_norte,13.0,0.0,0.0,0.0,,2023-12-29
paraiso,5.5,1.0,0.0,0.0,diana,2024-10-31
roberto,32.5,1.0,0.0,0.0,julia,2023-03-24
colinas,6.5,0.0,0.0,0.0,,2023-05-17
roberto,21.0,2.5,0.0,0.0,german,2021-01-23
lalo,11.5,0.0,0.0,0.0,berta,2021-01-27
estrella,14.0,0.0,0.0,0.0,arturo,2020-09-24
pastora,4.5,0.5,0.0,0.0,cesar,2025-07-02
marta,15.5,0.0,0.0,0.0,,2021-10-23
villa_real,1.5,0.5,0.0,0.0,berta,2021-06-17
herreria,9.5,1.5,0.0,0.0,arturo,2022-04-21
paraiso,2.0,0.0,0.0,0.0,arturo,2023-03-24
hacienda,5.0,1.0,0.0,0.0,edgar,2025-02-04
clinica_central,8.0,0.0,0.0,0.0,hilda,2020-10-10
estrella,2.5,0.0,0.0,0.0,berta,2024-05-25
juarez_norte,7.0,1.0,0.0,0.0,arturo,2022-05-28
cactus,2.5,0.0,0.0,0.0,,2022-04-08
estrella,10.5,0.5,0.0,0.0,edgar,2021-03-12
clinica_central,4.5,0.0,0.0,0.0,edgar,2024-08-05
amparo,4.5,0.0,0.0,0.0,,2025-04-22
patricia,5.0,0.0,0.0,0.0,flor,2022-11-11
estrella,7.0,0.0,0.0,0.0,,2020-10-28
xavier,9.5,3.0,0.0,0.0,berta,2022-10-29
arroyo,3.5,0.0,0.0,0.0,diana,2024-03-11
marta,6.0,7.0,0.0,0.0,german,2022-03-25
ancla,2.5,0.5,0.0,0.0,edgar,2020-09-30
roberto,17.0,0.5,0.0,0.0,arturo,2021-07-26
clinica_central,6.5,0.0,0.0,0.0,flor,2023-10-10
socorro,4.5,0.0,0.0,0.0,berta,2023-06-05
remedios,14.5,1.0,0.0,0.0,cesar,2020-11-06
xavier,4.5,0.0,0.0,0.0,,2022-05-04
clinica_central,2.5,4.5,0.0,0.0,,2025-11-27
san_uriel_s,5.5,0.0,0.0,0.0,berta,2021-03-25
lalo,7.5,0.0,0.0,0.0,arturo,2022-03-31
lalo,15.5,2.5,0.0,0.0,cesar,2024-03-26
dona_mary,5.5,0.0,0.0,0.0,flor,2021-06-15
concha,8.5,0.5,0.0,0.0,cesar,2023-11-06
socorro,5.0,0.5,0.0,0.0,,2025-12-09
cactus,10.0,0.0,0.0,0.0,,2023-02-16
gordillo,2.5,0.0,0.0,0.0,edgar,2022-04-12
ancla,5.0,0.0,0.0,0.0,edgar,2024-04-13
leonor,5.5,0.0,0.0,0.0,german,2021-12-29
mercadito,5.5,0.0,0.0,0.0,,2025-04-19
clinica_central,0.5,0.0,0.0,0.0,,2024-04-03
concha,10.0,0.0,0.0,0.0,,2021-05-15
gordillo,7.5,0.0,0.0,0.0,,2023-04-17
colinas,7.5,0.0,0.0,0.0,,2020-10-07
estrella,21.5,0.0,0.0,0.0,,2023-08-17
remedios,10.0,0.0,0.0,0.0,diana,2023-01-17
mercadito,11.5,0.5,0.0,0.0,,2023-01-20
cactus,5.0,1.0,0.0,0.0,edgar,2023-09-23
colinas,5.5,1.0,0.0,0.0,flor,2023-07-11
chakas,2.0,0.5,0.0,0.0,arturo,2022-09-15
clinica_central,8.0,0.0,0.0,0.0,german,2022-03-14
roja_2,3.0,0.0,0.0,0.0,cesar,2025-03-26
mercadito,8.0,0.0,0.0,0.0,arturo,2024-05-31
marta,13.0,0.0,0.0,0.0,arturo,2024-07-09
lalo,20.5,0.5,0.0,0.0,arturo,2021-09-22
juarez_norte,8.0,1.5,0.0,0.0,cesar,2021-02-19
marta,12.0,1.0,0.0,0.0,,2022-07-05
marta,7.0,0.0,0.0,0.0,,2021-11-18
mercadito,12.0,2.0,0.0,0.0,berta,2024-10-11
arroyo,4.0,0.0,0.0,0.0,,2020-11-19
bibi,1.0,0.5,0.0,0.0,edgar,2024-12-06
tito,7.0,0.0,0.0,0.0,german,2020-07-16
villa_real,3.5,0.0,0.0,0.0,arturo,2021-10-25
ciruela,6.0,0.5,0.0,0.0,,2024-02-12
dona_mary,7.0,0.0,0.0,0.0,edgar,2024-05-21
norma_l,2.0,0.5,0.0,0.0,diana,2025-05-26
marta,1.0,0.5,0.0,0.0,flor,2023-08-09
cactus,6.5,7.5,0.0,0.0,diana,2022-06-03
leonor,4.5,0.0,0.0,0.0,arturo,2024-05-03
clinica_central,5.0,1.5,0.0,0.0,arturo,2023-02-17
leonor,6.5,0.0,0.0,0.0,diana,2024-09-14
tequileria,4.5,0.0,0.0,0.0,,2025-04-11
patricia,5.5,0.5,0.0,0.0,edgar,2025-04-15
ciruela,3.5,0.0,0.0,0.0,,2024-03-18
estrella,9.5,0.0,0.0,0.0,berta,2026-02-17
arroyo,5.0,0.0,0.0,0.0,berta,2025-06-10
tito,8.0,0.0,0.0,0.0,arturo,2024-01-30
leonor,5.0,0.5,0.0,0.0,berta,2025-11-24
colinas,5.5,0.0,0.0,0.0,edgar,2023-05-22
ancla,3.5,3.5,0.0,0.0,arturo,2024-07-19
lalo,7.5,0.0,0.0,0.0,german,2024-09-13
san_uriel_s,1.0,4.0,0.0,0.0,,2025-08-27
mercadito,7.0,0.0,0.0,0.0,,2022-06-09
ancla,6.5,0.0,0.0,0.0,,2024-10-08
hacienda,1.5,1.0,0.0,0.0,,2022-06-07
chayo,5.5,5.5,0.0,0.0,,2023-01-04
remedios,13.5,0.0,0.0,0.0,berta,2021-09-11
xavier,5.5,0.0,0.0,0.0,,2020-07-09
villa_real,3.0,0.5,0.0,0.0,hilda,2025-09-06
roberto,13.5,3.5,0.0,0.0,,2022-07-25
gordillo,4.0,0.0,0.0,0.0,,2023-08-21
chakas,3.5,0.0,0.0,0.0,,2021-11-27
bibi,9.5,0.0,0.0,0.0,,2024-08-09
remedios,14.0,0.0,0.0,0.0,,2025-03-15
patricia,7.0,2.0,0.0,0.0,cesar,2022-11-17
concha,8.5,0.0,0.0,0.0,cesar,2021-02-10
arroyo,4.5,2.5,0.0,0.0,cesar,2020-11-20
leonor,5.0,0.0,0.0,0.0,german,2020-10-06
