,cliente_id,entrega,devolucion,repartidor_id,mes,estacion,año,dia_mes,dia_sem,demanda_neta
19729,8,7.5,0.0,1,7,3,2021,9,5,7.5
19730,2,2.0,0.0,6,3,2,2021,15,1,2.0
19731,16,7.0,0.0,6,12,1,2024,27,5,7.0
19732,13,7.0,0.5,2,10,4,2021,2,6,6.5
19733,26,0.5,1.5,3,4,2,2024,8,1,-1.0
19734,18,11.5,5.5,10,7,3,2020,8,3,6.0
19735,28,6.0,0.0,1,8,3,2021,6,5,6.0
19736,20,6.5,1.0,1,1,1,2024,9,2,5.5
19737,7,12.0,0.5,6,3,2,2024,13,3,11.5
19738,26,2.0,3.5,2,2,1,2026,12,4,-1.5
19739,22,10.0,0.0,2,5,2,2021,4,2,10.0
19740,27,1.5,0.0,8,1,1,2025,8,3,1.5
19741,35,8.0,1.0,1,9,4,2024,24,2,7.0
19742,21,4.5,0.0,8,8,3,2021,9,1,4.5
19743,31,2.5,0.0,1,8,3,2025,12,2,2.5
19744,16,15.0,0.0,10,2,1,2024,17,6,15.0
19745,5,7.0,0.5,1,12,1,2023,14,4,6.5
19746,12,2.5,0.5,6,11,4,2020,13,5,2.0
19747,4,12.5,0.0,1,8,3,2021,21,6,12.5
19748,9,9.0,0.0,10,3,2,2025,31,1,9.0
19749,18,8.5,0.0,2,3,2,2022,10,4,8.5
19750,15,4.5,0.5,9,11,4,2021,11,4,4.0
19751,19,29.0,0.0,2,5,2,2025,7,3,29.0
19752,9,5.0,0.0,4,6,3,2021,9,3,5.0
19753,18,8.5,3.0,10,12,1,2020,15,2,5.5
19754,18,9.0,0.0,3,10,4,2020,13,2,9.0
19755,18,7.0,0.0,2,9,4,2022,12,1,7.0
19756,19,10.5,1.5,8,6,3,2025,10,2,9.0
19757,7,5.0,2.0,6,7,3,2023,26,3,3.0
19758,26,5.0,0.0,1,6,3,2025,10,2,5.0
19759,27,3.5,0.0,4,4,2,2023,28,5,3.5
19760,9,6.0,0.0,1,2,1,2024,22,4,6.0
19761,30,4.0,0.0,0,8,3,2022,4,4,4.0
19762,19,15.5,0.0,4,11,4,2025,26,3,15.5
19763,27,3.5,0.0,0,11,4,2022,5,6,3.5
19764,3,7.5,0.0,6,5,2,2023,22,1,7.5
19765,18,8.0,0.0,9,5,2,2022,23,1,8.0
19766,8,6.0,0.0,9,9,4,2024,2,1,6.0
19767,30,4.0,0.0,0,9,4,2024,7,6,4.0
19768,2,1.5,0.0,4,10,4,2021,19,2,1.5
19769,17,7.0,0.0,1,3,2,2024,22,5,7.0
19770,39,2.5,0.0,0,4,2,2021,13,2,2.5
19771,18,9.5,0.0,4,9,4,2024,28,6,9.5
19772,8,11.5,0.0,10,12,1,2023,15,5,11.5
19773,33,0.5,0.0,2,4,2,2021,16,5,0.5
19774,18,11.0,0.0,0,1,1,2025,11,6,11.0
19775,11,3.5,0.0,10,11,4,2021,13,6,3.5
19776,8,11.0,0.0,10,7,3,2020,18,6,11.0
19777,38,0.5,0.0,1,3,2,2024,29,5,0.5
19778,0,18.5,0.0,9,4,2,2025,16,3,18.5
19779,4,7.5,0.0,2,9,4,2020,17,4,7.5
19780,6,4.5,0.0,1,8,3,2020,31,1,4.5
19781,6,5.5,0.0,2,2,1,2026,26,4,5.5
19782,39,3.5,0.0,1,5,2,2024,8,3,3.5
19783,39,3.5,0.0,8,2,1,2021,22,1,3.5
19784,28,5.0,0.0,3,7,3,2020,14,2,5.0
19785,19,2.0,0.5,1,9,4,2025,17,3,1.5
19786,33,8.5,0.0,1,12,1,2022,16,5,8.5
19787,8,4.5,0.0,3,3,2,2023,18,6,4.5
19788,3,5.0,1.0,6,8,3,2024,7,3,4.0
19789,28,5.5,0.0,5,7,3,2021,28,3,5.5
19790,2,2.5,0.0,1,11,4,2025,14,5,2.5
19791,21,4.0,0.0,1,9,4,2022,13,2,4.0
19792,5,5.5,0.0,1,7,3,2024,26,5,5.5
19793,10,6.0,0.0,1,8,3,2022,29,1,6.0
19794,4,11.5,2.5,4,5,2,2023,8,1,9.0
19795,26,11.5,0.0,1,1,1,2026,24,6,11.5
19796,4,18.0,3.0,0,1,1,2023,5,4,15.0
19797,25,3.0,4.0,6,8,3,2023,15,2,-1.0
19798,7,3.5,0.0,1,11,4,2023,20,1,3.5
19799,12,2.0,0.0,1,9,4,2025,17,3,2.0
19800,10,6.5,0.0,6,4,2,2022,12,2,6.5
19801,27,2.5,0.0,5,10,4,2023,21,6,2.5
19802,13,5.5,0.0,0,8,3,2025,29,5,5.5
19803,37,13.0,0.5,1,8,3,2025,16,6,12.5
19804,1,10.5,0.5,9,8,3,2023,4,5,10.0
19805,21,4.0,0.0,1,11,4,2025,10,1,4.0
19806,15,5.5,0.0,10,11,4,2025,26,3,5.5
19807,22,8.5,4.0,0,12,1,2022,6,2,4.5
19808,33,3.0,0.0,5,6,3,2023,1,4,3.0
19809,23,5.0,0.0,9,10,4,2025,24,5,5.0
19810,7,5.5,0.0,6,1,1,2022,14,5,5.5
19811,5,4.5,0.0,10,12,1,2025,17,3,4.5
19812,1,9.0,0.0,2,12,1,2024,30,1,9.0
19813,13,7.0,0.0,10,5,2,2022,28,6,7.0
19814,4,9.5,0.0,4,6,3,2024,6,4,9.5
19815,19,3.0,3.0,1,1,1,2023,20,5,0.0
19816,15,4.5,2.0,4,12,1,2025,9,2,2.5
19817,12,2.0,0.0,1,6,3,2024,29,6,2.0
19818,8,9.0,0.0,1,4,2,2021,12,1,9.0
19819,35,2.5,2.5,4,1,1,2025,28,2,0.0
19820,1,4.5,0.0,9,9,4,2022,21,3,4.5
19821,5,8.0,0.0,6,7,3,2022,30,6,8.0
19822,27,2.0,0.0,0,11,4,2020,25,3,2.0
19823,17,6.0,0.0,6,2,1,2022,11,5,6.0
19824,0,13.0,2.0,2,6,3,2025,2,1,11.0
19825,16,16.0,0.0,6,4,2,2021,13,2,16.0
19826,8,20.0,0.0,9,10,4,2023,31,2,20.0
19827,7,4.0,0.5,1,8,3,2024,17,6,3.5
19828,4,13.0,0.5,8,8,3,2022,20,6,12.5
19829,7,4.5,0.0,1,7,3,2022,26,2,4.5
19830,4,11.0,0.0,1,9,4,2022,7,3,11.0
19831,3,9.5,0.0,1,8,3,2025,14,4,9.5
19832,9,5.5,0.0,6,3,2,2021,29,1,5.5
19833,32,4.0,0.0,1,7,3,2020,25,6,4.0
19834,0,18.0,0.0,8,9,4,2021,3,5,18.0
19835,0,11.0,0.0,8,6,3,2022,13,1,11.0
19836,9,5.0,0.0,2,10,4,2021,14,4,5.0
19837,3,5.5,0.0,0,5,2,2022,18,3,5.5
19838,28,5.0,2.5,5,10,4,2022,1,6,2.5
19839,27,1.0,0.0,6,11,4,2023,21,2,1.0
19840,26,7.5,0.0,6,1,1,2023,31,2,7.5
19841,22,6.5,0.0,10,8,3,2023,30,3,6.5
19842,28,6.0,0.0,0,8,3,2024,8,4,6.0
19843,21,7.5,4.0,5,4,2,2024,10,3,3.5
19844,21,6.0,1.0,1,3,2,2021,15,1,5.0
19845,2,3.0,1.5,6,11,4,2023,28,2,1.5
19846,2,3.0,0.0,3,6,3,2021,26,6,3.0
19847,3,3.5,3.0,9,9,4,2022,22,4,0.5
19848,15,10.0,0.0,2,9,4,2023,23,6,10.0
19849,4,10.0,4.5,10,11,4,2024,29,5,5.5
19850,35,5.0,0.0,1,7,3,2024,3,3,5.0
19851,20,7.5,0.0,6,1,1,2024,27,6,7.5
19852,5,4.5,1.0,6,2,1,2023,11,6,3.5
19853,13,7.0,0.5,6,5,2,2024,4,6,6.5
19854,2,7.5,1.5,0,3,2,2024,28,4,6.0
19855,38,1.0,0.0,9,7,3,2025,9,3,1.0
19856,33,1.5,3.0,2,12,1,2024,2,1,-1.5
19857,23,11.5,0.0,2,7,3,2023,24,1,11.5
19858,18,10.0,2.0,1,11,4,2022,17,4,8.0
19859,0,10.0,1.5,1,1,1,2021,30,6,8.5
19860,1,6.0,0.0,2,7,3,2021,14,3,6.0
19861,38,0.5,0.0,1,4,2,2023,17,1,0.5
19862,10,3.5,2.0,4,12,1,2024,6,5,1.5
19863,19,11.0,0.0,1,6,3,2022,25,6,11.0
19864,26,2.5,0.0,1,9,4,2020,26,6,2.5
19865,9,7.5,2.5,6,1,1,2021,21,4,5.0
19866,33,21.5,0.0,6,1,1,2024,3,3,21.5
19867,19,8.0,2.5,6,7,3,2024,20,6,5.5
19868,21,9.5,0.0,8,1,1,2022,18,2,9.5
19869,24,6.0,2.0,1,6,3,2025,14,6,4.0
19870,23,9.0,0.0,2,7,3,2024,12,5,9.0
19871,17,12.5,0.0,6,11,4,2025,4,2,12.5
19872,19,20.0,0.0,8,10,4,2021,5,2,20.0
19873,14,4.5,0.0,0,12,1,2020,16,3,4.5
19874,35,1.5,0.0,2,2,1,2021,4,4,1.5
19875,23,8.0,0.0,3,9,4,2021,22,3,8.0
19876,26,3.5,0.0,1,1,1,2025,10,5,3.5
19877,23,8.0,0.0,1,7,3,2021,1,4,8.0
19878,8,18.5,0.5,10,12,1,2024,14,6,18.0
19879,3,8.5,12.5,8,12,1,2023,5,2,-4.0
19880,23,9.0,0.0,9,10,4,2020,5,1,9.0
19881,24,11.0,1.5,9,11,4,2021,15,1,9.5
19882,19,2.5,0.0,6,12,1,2022,19,1,2.5
19883,0,16.5,0.0,2,6,3,2023,1,4,16.5
19884,8,5.0,2.0,1,7,3,2022,28,4,3.0
19885,19,4.0,0.0,8,6,3,2023,29,4,4.0
19886,8,10.5,2.0,1,8,3,2024,6,2,8.5
19887,26,3.0,7.5,5,6,3,2023,5,1,-4.5
19888,26,4.0,0.0,6,11,4,2020,19,4,4.0
19889,4,13.5,0.0,10,9,4,2021,18,6,13.5
19890,8,14.0,0.0,2,4,2,2024,9,2,14.0
19891,0,19.5,0.5,2,12,1,2021,7,2,19.0
19892,33,9.0,0.0,1,4,2,2022,21,4,9.0
19893,11,4.0,2.5,10,8,3,2024,13,2,1.5
19894,21,5.0,0.0,1,8,3,2025,7,4,5.0
19895,21,5.0,0.0,1,4,2,2021,21,3,5.0
19896,23,5.5,0.0,9,9,4,2022,3,6,5.5
19897,39,3.0,0.0,9,6,3,2023,12,1,3.0
19898,30,6.5,0.5,1,8,3,2021,10,2,6.0
19899,28,5.0,0.5,2,10,4,2024,26,6,4.5
19900,26,4.5,0.0,6,8,3,2025,19,2,4.5
19901,17,5.0,1.0,1,8,3,2023,16,3,4.0
19902,27,3.0,0.0,0,4,2,2024,22,1,3.0
19903,1,5.0,0.0,1,12,1,2021,11,6,5.0
19904,26,6.0,0.0,2,6,3,2022,8,3,6.0
19906,30,4.0,0.0,1,10,4,2022,5,3,4.0
19907,28,4.0,1.0,1,8,3,2023,21,1,3.0
19908,2,5.0,0.0,2,10,4,2020,26,1,5.0
19909,3,5.5,0.0,1,12,1,2020,5,6,5.5
19910,0,14.0,0.5,8,6,3,2022,1,3,13.5
19911,22,11.0,0.0,2,8,3,2020,8,6,11.0
19912,19,18.0,0.0,10,3,2,2021,19,5,18.0
19913,11,3.0,0.0,4,1,1,2021,14,4,3.0
19914,8,17.0,1.0,1,12,1,2025,8,1,16.0
19915,0,11.5,0.5,6,3,2,2024,15,5,11.0
19916,3,4.0,1.0,6,7,3,2023,25,2,3.0
19917,10,5.0,0.0,1,1,1,2023,20,5,5.0
19918,15,6.5,0.0,1,3,2,2023,7,2,6.5
19919,6,16.5,2.0,1,9,4,2022,28,3,14.5
19920,8,7.0,0.0,2,3,2,2024,8,5,7.0
19921,33,3.5,0.0,10,10,4,2025,21,2,3.5
19922,8,9.0,2.5,6,5,2,2021,18,2,6.5
19923,34,4.0,7.5,1,1,1,2026,2,5,-3.5
19924,12,3.0,0.0,10,1,1,2024,2,2,3.0
19925,24,8.5,0.0,10,5,2,2023,5,5,8.5
19926,12,1.5,4.0,0,7,3,2022,25,1,-2.5
19927,18,9.0,0.0,10,8,3,2022,27,6,9.0
19928,7,12.0,1.0,8,5,2,2024,18,6,11.0
19929,28,3.5,0.0,6,9,4,2025,23,2,3.5
19930,24,7.5,0.0,6,11,4,2023,4,6,7.5
19931,23,4.5,1.5,0,4,2,2025,21,1,3.0
19932,21,4.5,0.0,1,5,2,2022,28,6,4.5
19933,18,10.5,0.5,2,9,4,2020,10,4,10.0
19934,8,6.0,0.0,9,11,4,2023,3,5,6.0
19935,12,2.0,0.5,1,1,1,2021,30,6,1.5
19936,2,2.0,1.0,1,11,4,2021,25,4,1.0
19937,29,13.0,1.5,9,12,1,2023,25,1,11.5
19938,23,7.5,3.5,2,3,2,2022,15,2,4.0
19939,4,19.0,0.5,9,7,3,2024,29,1,18.5
19940,4,18.5,0.0,5,3,2,2022,29,2,18.5
19941,11,5.5,0.0,10,12,1,2021,13,1,5.5
19942,21,8.5,0.0,9,9,4,2023,20,3,8.5
19943,6,3.0,3.0,8,4,2,2024,13,6,0.0
19944,11,5.0,0.0,6,2,1,2022,11,5,5.0
19945,25,5.0,0.0,2,3,2,2025,7,5,5.0
19946,40,1.0,0.0,12,10,4,2020,30,5,1.0
19947,2,4.0,1.0,9,11,4,2022,1,2,3.0
19948,23,5.0,0.5,11,2,1,2022,12,6,4.5
19949,35,3.5,0.0,2,2,1,2022,4,5,3.5
19950,33,1.0,0.0,2,3,2,2023,1,3,1.0
19951,19,7.0,0.0,0,7,3,2025,26,6,7.0
19952,4,15.0,0.0,10,7,3,2025,9,3,15.0
19953,11,4.5,1.5,1,11,4,2021,11,4,3.0
19954,19,0.5,2.5,3,10,4,2025,17,5,-2.0
19955,40,3.0,0.5,4,5,2,2023,2,2,2.5
19956,1,3.0,0.0,10,5,2,2023,6,6,3.0
19957,33,3.0,0.0,8,11,4,2023,6,1,3.0
19958,30,4.5,0.0,1,10,4,2022,31,1,4.5
19959,33,17.5,0.0,1,3,2,2025,21,5,17.5
19960,12,2.0,0.0,1,10,4,2022,13,4,2.0
19961,4,8.0,0.0,2,1,1,2022,14,5,8.0
19962,19,23.0,0.0,1,1,1,2024,20,6,23.0
19963,21,7.5,9.0,1,2,1,2022,1,2,-1.5
19964,6,11.0,1.0,10,3,2,2023,20,1,10.0
19965,22,7.0,3.5,6,1,1,2025,13,1,3.5
19966,13,11.0,0.0,10,10,4,2025,2,4,11.0
19967,5,2.0,2.5,6,9,4,2021,6,1,-0.5
19968,11,6.0,0.0,0,7,3,2024,6,6,6.0
19969,11,5.5,2.5,11,11,4,2024,19,2,3.0
19970,9,8.0,2.0,6,7,3,2022,18,1,6.0
19971,25,4.5,0.0,6,5,2,2022,14,6,4.5
19972,0,10.5,0.0,10,12,1,2023,19,2,10.5
19973,33,1.0,0.0,0,12,1,2020,29,2,1.0
19974,8,13.0,0.0,10,3,2,2023,23,4,13.0
19975,21,7.0,0.0,1,11,4,2022,1,2,7.0
19976,8,8.5,0.0,6,12,1,2025,1,1,8.5
19977,22,10.0,0.0,10,2,1,2022,7,1,10.0
19978,12,2.5,0.0,9,6,3,2023,29,4,2.5
19979,6,11.5,0.0,1,3,2,2024,9,6,11.5
19980,23,7.0,0.0,2,11,4,2020,7,6,7.0
19981,26,8.0,0.0,2,11,4,2025,11,2,8.0
19982,21,12.0,0.0,2,7,3,2024,3,3,12.0
19983,17,5.0,0.0,0,8,3,2023,14,1,5.0
19984,7,5.5,0.5,3,5,2,2024,21,2,5.0
19985,30,3.0,0.0,1,8,3,2024,31,6,3.0
19986,15,3.5,1.0,6,3,2,2025,4,2,2.5
19987,21,8.0,0.0,5,2,1,2024,6,2,8.0
19988,29,9.5,0.0,1,1,1,2021,15,5,9.5
19989,1,7.0,6.0,8,5,2,2024,21,2,1.0
19990,17,7.5,0.0,9,12,1,2025,30,2,7.5
19991,6,10.0,0.0,1,2,1,2022,16,3,10.0
19992,20,5.0,0.0,0,11,4,2023,9,4,5.0
19993,3,6.5,0.5,9,10,4,2024,1,2,6.0
19994,17,6.0,0.0,6,2,1,2021,24,3,6.0
19995,0,42.0,0.0,1,12,1,2025,13,6,42.0
19996,8,16.5,0.0,1,1,1,2025,23,4,16.5
19997,3,4.0,0.0,1,3,2,2022,9,3,4.0
19998,26,5.0,0.0,2,10,4,2024,12,6,5.0
19999,1,4.5,5.0,1,5,2,2023,31,3,-0.5
20000,25,6.0,2.0,1,1,1,2022,14,5,4.0
20001,12,1.0,0.0,1,12,1,2023,4,1,1.0
20002,26,4.0,0.0,8,2,1,2024,17,6,4.0
20003,18,7.0,0.0,9,10,4,2021,13,3,7.0
20004,30,4.0,2.5,2,6,3,2025,6,5,1.5
20005,18,6.5,0.0,2,11,4,2020,17,2,6.5
20006,18,8.0,0.0,1,10,4,2020,5,1,8.0
20007,30,4.5,0.0,6,2,1,2024,22,4,4.5
20008,23,5.0,0.0,1,1,1,2021,21,4,5.0
20009,15,7.5,0.0,0,12,1,2022,7,3,7.5
20010,5,7.0,4.5,1,1,1,2026,9,5,2.5
20011,26,4.5,0.0,0,7,3,2020,30,4,4.5
20012,5,9.5,0.0,10,9,4,2022,21,3,9.5
20013,33,4.0,0.0,6,1,1,2022,24,1,4.0
20014,7,8.0,0.0,6,3,2,2024,1,5,8.0
20015,6,3.0,0.0,1,3,2,2023,13,1,3.0
20016,35,3.0,0.0,1,12,1,2023,18,1,3.0
20017,10,4.5,0.0,8,7,3,2022,11,1,4.5
20018,9,5.5,2.0,10,8,3,2020,4,2,3.5
20019,4,28.0,0.0,2,2,1,2023,18,6,28.0
20020,8,9.0,0.0,6,2,1,2024,8,4,9.0
20021,22,4.5,0.0,10,2,1,2026,12,4,4.5
20022,7,5.5,0.0,5,1,1,2023,14,6,5.5
20023,7,3.0,0.0,8,7,3,2023,3,1,3.0
20024,0,13.5,0.0,6,1,1,2025,13,1,13.5
20025,18,10.0,9.5,1,8,3,2022,17,3,0.5
20026,1,3.5,0.0,3,5,2,2021,21,5,3.5
20027,16,13.5,1.0,2,8,3,2023,29,2,12.5
20028,4,11.5,1.0,10,2,1,2021,22,1,10.5
20029,4,24.0,0.5,1,3,2,2021,30,2,23.5
20030,33,2.5,3.0,4,12,1,2025,24,3,-0.5
20031,7,5.5,0.0,6,3,2,2024,9,6,5.5
20032,6,13.5,0.0,6,2,1,2024,2,5,13.5
20033,39,2.5,12.5,6,4,2,2023,27,4,-10.0
20034,20,5.0,0.0,0,10,4,2020,19,1,5.0
20035,33,2.5,0.0,3,12,1,2020,5,6,2.5
20036,11,6.0,1.0,9,3,2,2023,29,3,5.0
20037,17,5.0,0.0,1,11,4,2023,7,2,5.0
20038,13,3.5,1.0,2,10,4,2024,4,5,2.5
20039,19,11.5,0.0,1,11,4,2024,18,1,11.5
20040,6,15.5,0.0,1,7,3,2021,3,6,15.5
20041,12,5.5,0.0,1,5,2,2021,17,1,5.5
20042,25,4.0,0.0,0,10,4,2025,2,4,4.0
20043,23,9.0,0.0,6,11,4,2024,6,3,9.0
20044,13,5.0,0.0,10,10,4,2020,23,5,5.0
20045,23,4.5,0.0,1,2,1,2021,16,2,4.5
20046,4,17.5,0.0,3,3,2,2023,17,5,17.5
20047,8,12.5,0.0,1,3,2,2023,30,4,12.5
20048,1,4.5,0.0,0,5,2,2021,15,6,4.5
20049,22,4.5,0.0,4,3,2,2022,31,4,4.5
20050,30,4.5,0.0,6,9,4,2021,20,1,4.5
20051,0,17.5,0.0,1,11,4,2022,28,1,17.5
20052,3,8.0,3.0,1,10,4,2022,12,3,5.0
20053,18,9.0,0.0,6,8,3,2021,5,4,9.0
20054,10,4.5,0.0,2,3,2,2022,4,5,4.5
20055,21,8.5,1.5,6,12,1,2020,9,3,7.0
20056,12,4.0,0.0,6,4,2,2023,17,1,4.0
20057,2,3.0,0.0,1,10,4,2021,19,2,3.0
20058,18,6.0,0.5,1,1,1,2024,15,1,5.5
20059,2,2.0,0.0,10,2,1,2021,9,2,2.0
20060,21,14.0,0.0,2,8,3,2023,31,4,14.0
20061,26,5.0,0.0,6,11,4,2024,8,5,5.0
20062,39,6.0,5.0,6,5,2,2023,2,2,1.0
20063,12,2.0,0.0,1,10,4,2022,18,2,2.0
20064,24,9.0,0.0,6,11,4,2024,9,6,9.0
20065,19,3.0,0.0,6,8,3,2023,8,2,3.0
20066,15,6.0,0.0,0,12,1,2024,4,3,6.0
20067,2,5.0,0.0,1,1,1,2022,8,6,5.0
20068,8,4.0,0.0,8,5,2,2024,7,2,4.0
20069,9,4.5,0.0,1,1,1,2023,26,4,4.5
20070,13,4.5,0.0,2,6,3,2021,1,2,4.5
20071,5,3.0,0.0,10,8,3,2025,14,4,3.0
20072,9,3.5,0.0,0,8,3,2023,9,3,3.5
20073,9,6.5,0.0,5,8,3,2022,9,2,6.5
20074,33,14.5,6.0,6,11,4,2024,14,4,8.5
20075,22,11.0,5.0,10,10,4,2024,2,3,6.0
20076,28,6.5,1.5,10,3,2,2023,2,4,5.0
20077,10,6.0,0.0,1,7,3,2020,6,1,6.0
20078,10,7.0,0.0,8,7,3,2021,16,5,7.0
20079,16,17.0,0.0,2,12,1,2020,31,4,17.0
20080,8,13.0,0.0,1,6,3,2021,1,2,13.0
20081,4,6.5,0.0,6,12,1,2022,17,6,6.5
20082,25,4.5,0.0,9,5,2,2025,12,1,4.5
20083,8,10.5,0.0,1,1,1,2021,21,4,10.5
20084,18,5.0,2.0,1,10,4,2022,11,2,3.0
20085,30,4.0,0.5,1,3,2,2022,7,1,3.5
20086,23,5.5,8.0,2,7,3,2023,29,6,-2.5
20087,10,6.5,0.0,11,12,1,2020,31,4,6.5
20088,30,4.0,1.5,10,2,1,2023,22,3,2.5
20089,6,4.0,0.0,1,5,2,2023,1,1,4.0
20090,15,5.5,0.0,9,7,3,2024,27,6,5.5
20091,5,4.5,0.0,4,5,2,2025,29,4,4.5
20092,0,8.5,0.0,3,8,3,2022,17,3,8.5
20093,15,3.5,0.0,9,8,3,2022,31,3,3.5
20094,26,4.5,0.0,10,8,3,2022,30,2,4.5
20095,18,8.0,0.0,9,6,3,2024,14,5,8.0
20096,5,3.5,0.0,6,12,1,2025,10,3,3.5
20097,19,14.0,0.0,4,7,3,2020,1,3,14.0
20098,13,12.0,0.0,1,6,3,2021,26,6,12.0
20099,13,12.0,0.0,8,7,3,2021,10,6,12.0
20100,23,4.0,0.0,2,8,3,2022,19,5,4.0
20101,10,5.5,0.0,2,5,2,2024,21,2,5.5
20102,12,3.0,0.5,0,6,3,2024,5,3,2.5
20103,9,4.0,3.0,1,4,2,2023,28,5,1.0
20104,18,8.5,0.0,10,5,2,2021,20,4,8.5
20105,6,13.5,0.0,8,8,3,2025,28,4,13.5
20106,19,16.0,0.0,1,7,3,2022,6,3,16.0
20107,3,7.0,1.0,1,5,2,2022,2,1,6.0
20108,2,3.0,0.0,0,11,4,2020,19,4,3.0
20109,10,4.0,0.5,6,12,1,2020,19,6,3.5
20110,9,2.0,0.5,4,10,4,2024,5,6,1.5
20111,21,4.0,0.0,0,7,3,2025,11,5,4.0
20112,2,10.5,4.5,1,1,1,2022,8,6,6.0
20113,5,5.5,0.0,9,2,1,2026,18,3,5.5
20114,11,3.5,0.0,9,8,3,2020,21,5,3.5
20116,15,3.5,1.0,2,9,4,2024,3,2,2.5
20117,35,1.5,0.0,3,1,1,2021,22,5,1.5
20118,17,6.0,0.5,8,9,4,2020,15,2,5.5
20119,18,7.0,0.0,2,5,2,2025,7,3,7.0
20120,6,4.5,0.0,1,1,1,2026,6,2,4.5
20121,15,7.0,0.5,10,2,1,2023,18,6,6.5
20122,21,6.0,0.0,1,3,2,2021,27,6,6.0
20123,4,12.0,2.5,0,7,3,2023,31,1,9.5
20124,40,1.5,0.0,9,10,4,2021,19,2,1.5
20125,27,5.0,0.5,6,3,2,2023,7,2,4.5
20126,3,9.0,0.0,4,6,3,2023,16,5,9.0
20127,8,13.0,0.0,6,3,2,2021,9,2,13.0
20128,13,9.5,0.0,9,8,3,2024,13,2,9.5
20129,0,17.0,0.0,1,8,3,2021,23,1,17.0
20130,17,8.5,0.0,6,11,4,2025,15,6,8.5
20131,39,1.5,4.0,1,8,3,2021,28,6,-2.5
20132,22,8.5,0.0,0,10,4,2022,28,5,8.5
20133,36,4.0,0.0,9,1,1,2026,1,4,4.0
20134,10,5.0,0.0,11,4,2,2021,22,4,5.0
20135,21,9.0,0.0,0,7,3,2024,31,3,9.0
20136,17,4.5,0.0,9,6,3,2021,5,6,4.5
20137,3,6.0,0.5,9,5,2,2021,28,5,5.5
20138,9,2.5,0.0,6,2,1,2022,26,6,2.5
20139,19,6.5,0.0,11,9,4,2024,28,6,6.5
20140,2,0.5,0.5,9,5,2,2022,18,3,0.0
20141,21,8.0,0.0,0,9,4,2020,5,6,8.0
20142,0,18.0,2.5,2,1,1,2024,1,1,15.5
20143,6,6.0,0.0,0,10,4,2020,10,6,6.0
20144,4,13.0,0.0,3,4,2,2025,30,3,13.0
20145,22,11.0,0.0,1,11,4,2024,6,3,11.0
20146,2,1.5,0.0,1,7,3,2021,14,3,1.5
20147,8,7.0,0.0,4,6,3,2023,29,4,7.0
20148,6,11.0,3.0,1,12,1,2023,29,5,8.0
20149,9,3.0,0.0,8,4,2,2024,6,6,3.0
20150,33,0.5,0.0,2,6,3,2023,22,4,0.5
20151,0,15.0,0.0,1,12,1,2020,14,1,15.0
20152,12,2.5,1.5,1,9,4,2023,28,4,1.0
20153,16,14.0,0.0,1,7,3,2025,7,1,14.0
20154,26,9.5,2.0,1,11,4,2020,10,2,7.5
20155,2,3.5,0.0,2,10,4,2024,16,3,3.5
20156,13,6.5,3.5,6,9,4,2020,11,5,3.0
20157,33,4.0,0.0,2,11,4,2023,14,2,4.0
20158,21,13.5,0.0,6,1,1,2025,10,5,13.5
20159,3,4.5,0.5,1,5,2,2022,16,1,4.0
20160,37,6.5,0.0,4,8,3,2021,26,4,6.5
20161,0,12.0,0.0,3,4,2,2024,15,1,12.0
20162,33,1.0,3.0,10,12,1,2020,9,3,-2.0
20163,30,4.0,0.0,8,1,1,2024,3,3,4.0
20164,30,5.5,0.0,0,2,1,2024,12,1,5.5
20165,17,9.5,0.0,1,2,1,2025,11,2,9.5
20166,22,9.5,0.5,1,12,1,2020,28,1,9.0
20167,8,4.0,0.0,1,11,4,2023,22,3,4.0
20168,16,8.5,0.0,6,4,2,2024,17,3,8.5
20169,8,6.0,2.0,1,3,2,2022,17,4,4.0
20170,8,13.5,0.0,2,1,1,2024,31,3,13.5
20171,16,16.5,1.5,10,7,3,2020,1,3,15.0
20172,1,5.0,2.5,9,2,1,2024,16,5,2.5
20173,30,5.0,0.0,6,7,3,2021,26,1,5.0
20174,2,3.5,0.0,3,1,1,2021,11,1,3.5
20175,35,5.5,0.5,6,6,3,2024,6,4,5.0
20176,8,8.0,0.0,6,8,3,2023,30,3,8.0
20177,15,8.5,0.0,1,10,4,2021,14,4,8.5
20178,11,5.0,0.5,10,7,3,2023,25,2,4.5
20179,1,4.5,0.0,8,7,3,2021,14,3,4.5
20180,3,4.5,0.0,6,5,2,2023,16,2,4.5
20181,23,6.5,0.0,1,9,4,2025,12,5,6.5
20182,8,3.0,3.5,6,11,4,2022,25,5,-0.5
20183,7,5.5,0.0,1,8,3,2024,16,5,5.5
20184,6,10.0,0.0,1,4,2,2022,23,6,10.0
20185,12,2.5,0.0,1,10,4,2025,3,5,2.5
20186,8,16.0,0.0,2,11,4,2023,15,3,16.0
20187,6,7.0,7.0,6,3,2,2024,23,6,0.0
20188,4,9.0,0.5,5,4,2,2024,6,6,8.5
20189,6,19.0,3.0,3,5,2,2021,13,4,16.0
20190,9,7.0,0.0,1,2,1,2024,13,2,7.0
20191,35,6.0,0.0,0,4,2,2021,26,1,6.0
20192,7,5.0,0.0,4,1,1,2021,11,1,5.0
20193,17,5.0,0.0,4,5,2,2025,29,4,5.0
20194,4,23.0,0.0,0,10,4,2024,18,5,23.0
